"Raca","Sexo","EstadoCivil","NumPessoasFam","IdadeAnos","RendTrabPrinc","RendTrabDemais","RendOutrasFontes"
"Parda","Feminino","Solteiro(a)",4,18,700,0,0
"Branca","Feminino","Solteiro(a)",3,62,640,0,0
"Parda","Feminino","Solteiro(a)",3,25,780,0,0
"Parda","Feminino","Solteiro(a)",3,20,800,0,0
"Branca","Feminino","Solteiro(a)",4,21,700,0,0
"Branca","Masculino","Solteiro(a)",4,20,700,0,0
"Parda","Feminino","Solteiro(a)",4,29,650,0,0
"Parda","Feminino","Solteiro(a)",6,35,700,0,0
"Parda","Feminino","Solteiro(a)",4,45,600,0,110
"Parda","Masculino","Solteiro(a)",2,32,700,0,0
"Parda","Masculino","Solteiro(a)",5,30,800,0,0
"Branca","Masculino","Solteiro(a)",5,18,700,0,0
"Branca","Feminino","Solteiro(a)",4,22,700,0,0
"Parda","Masculino","Solteiro(a)",5,19,700,0,0
"Parda","Feminino","Solteiro(a)",5,41,700,0,0
"Parda","Masculino","Solteiro(a)",5,22,720,0,0
"Branca","Feminino","Solteiro(a)",3,34,510,255,0
"Parda","Feminino","Solteiro(a)",2,19,800,0,0
"Branca","Feminino","Solteiro(a)",2,28,700,0,0
"Parda","Feminino","Solteiro(a)",3,19,500,0,300
"Preta","Masculino","Solteiro(a)",2,29,720,0,0
"Parda","Feminino","Solteiro(a)",4,33,650,0,120
"Preta","Masculino","Solteiro(a)",6,32,700,0,0
"Branca","Feminino","Solteiro(a)",8,28,700,0,0
"Branca","Feminino","Solteiro(a)",8,38,700,0,0
"Preta","Feminino","Solteiro(a)",4,40,800,0,0
"Branca","Feminino","Solteiro(a)",4,38,750,0,0
"Parda","Masculino","Solteiro(a)",5,23,700,0,0
"Parda","Feminino","Solteiro(a)",4,19,700,0,0
"Branca","Masculino","Solteiro(a)",8,26,800,0,0
"Branca","Feminino","Solteiro(a)",8,24,800,0,0
"Branca","Feminino","Solteiro(a)",4,33,750,0,0
"Parda","Feminino","Solteiro(a)",7,19,800,0,0
"Branca","Feminino","Solteiro(a)",5,30,700,0,0
"Parda","Masculino","Solteiro(a)",3,22,700,0,0
"Branca","Feminino","Solteiro(a)",4,19,800,0,0
"Parda","Masculino","Solteiro(a)",4,19,650,0,0
"Parda","Feminino","Solteiro(a)",3,24,700,0,0
"Branca","Feminino","Solteiro(a)",2,24,750,0,0
"Branca","Feminino","Solteiro(a)",3,49,800,0,0
"Branca","Feminino","Solteiro(a)",4,26,800,0,0
"Parda","Feminino","Solteiro(a)",2,25,800,0,0
"Preta","Feminino","Solteiro(a)",5,55,540,0,140
"Parda","Masculino","Solteiro(a)",5,35,800,0,0
"Parda","Feminino","Solteiro(a)",5,21,700,0,0
"Parda","Masculino","Solteiro(a)",4,32,700,0,0
"Parda","Masculino","Solteiro(a)",4,50,800,0,0
"Branca","Masculino","Solteiro(a)",4,18,800,0,0
"Branca","Feminino","Solteiro(a)",2,42,700,0,0
"Branca","Masculino","Solteiro(a)",7,47,700,0,0
"Branca","Masculino","Solteiro(a)",4,33,800,0,0
"Preta","Feminino","Solteiro(a)",3,33,600,0,90
"Parda","Masculino","Solteiro(a)",4,36,800,0,0
"Parda","Feminino","Solteiro(a)",3,53,650,0,0
"Parda","Feminino","Solteiro(a)",7,31,510,0,210
"Parda","Masculino","Solteiro(a)",2,18,750,0,0
"Parda","Feminino","Solteiro(a)",2,26,670,0,0
"Parda","Masculino","Solteiro(a)",3,18,800,0,0
"Parda","Masculino","Solteiro(a)",1,30,800,0,0
"Parda","Masculino","Solteiro(a)",3,21,800,0,0
"Parda","Feminino","Solteiro(a)",3,20,650,0,150
"Branca","Masculino","Solteiro(a)",5,34,800,0,0
"Branca","Masculino","Solteiro(a)",7,26,800,0,0
"Parda","Masculino","Solteiro(a)",5,22,800,0,0
"Parda","Masculino","Solteiro(a)",3,48,800,0,0
"Parda","Masculino","Solteiro(a)",4,22,700,0,0
"Branca","Masculino","Solteiro(a)",6,21,630,0,0
"Parda","Masculino","Solteiro(a)",2,40,700,0,0
"Parda","Feminino","Solteiro(a)",3,38,700,0,0
"Parda","Feminino","Solteiro(a)",2,46,800,0,0
"Branca","Masculino","Solteiro(a)",2,22,750,0,0
"Parda","Masculino","Solteiro(a)",6,43,650,0,0
"Parda","Masculino","Solteiro(a)",2,27,800,0,0
"Branca","Masculino","Solteiro(a)",1,39,700,0,0
"Branca","Feminino","Viúvo(a)",8,56,800,0,0
"Parda","Feminino","Viúvo(a)",3,40,800,0,0
"Branca","Masculino","Casado(a)",2,37,800,0,0
"Branca","Feminino","Casado(a)",3,61,700,0,0
"Parda","Feminino","Solteiro(a)",3,38,603,0,0
"Parda","Feminino","Solteiro(a)",6,49,800,0,0
"Branca","Feminino","Casado(a)",2,56,900,0,0
"Branca","Masculino","Casado(a)",2,58,900,0,0
"Branca","Masculino","Casado(a)",3,35,900,0,0
"Branca","Masculino","Casado(a)",5,58,300,0,510
"Parda","Feminino","Casado(a)",4,39,800,0,100
"Branca","Feminino","Desquitado(a)",3,55,900,0,0
"Branca","Feminino","Solteiro(a)",2,28,900,0,0
"Preta","Masculino","Solteiro(a)",6,22,900,0,0
"Branca","Feminino","Solteiro(a)",4,33,900,0,0
"Branca","Masculino","Solteiro(a)",4,34,900,0,0
"Parda","Masculino","Solteiro(a)",3,42,900,0,0
"Parda","Feminino","Viúvo(a)",3,41,810,0,0
"Branca","Feminino","Casado(a)",2,45,900,0,0
"Parda","Masculino","Casado(a)",3,32,900,0,0
"Branca","Masculino","Casado(a)",6,31,860,0,0
"Parda","Masculino","Casado(a)",7,34,900,0,0
"Parda","Masculino","Casado(a)",5,50,900,0,0
"Branca","Feminino","Casado(a)",4,40,900,0,0
"Branca","Masculino","Casado(a)",4,53,850,0,0
"Branca","Masculino","Casado(a)",2,35,900,0,0
"Branca","Feminino","Casado(a)",2,28,900,0,0
"Branca","Feminino","Casado(a)",5,35,900,0,0
"Branca","Feminino","Casado(a)",8,34,860,0,0
"Parda","Masculino","Casado(a)",5,60,900,0,0
"Branca","Feminino","Casado(a)",4,23,830,0,0
"Parda","Masculino","Casado(a)",2,50,900,0,0
"Preta","Masculino","Casado(a)",6,54,900,0,0
"Branca","Feminino","Casado(a)",2,23,510,0,300
"Parda","Feminino","Casado(a)",3,35,865,0,0
"Parda","Masculino","Casado(a)",4,36,900,0,0
"Parda","Masculino","Casado(a)",5,32,900,0,0
"Branca","Masculino","Casado(a)",5,32,850,0,0
"Parda","Feminino","Casado(a)",3,55,815,0,0
"Parda","Feminino","Casado(a)",3,26,800,0,60
"Branca","Feminino","Casado(a)",3,57,450,0,450
"Parda","Masculino","Casado(a)",3,26,900,0,0
"Branca","Feminino","Casado(a)",4,34,900,0,0
"Branca","Feminino","Casado(a)",4,36,816,0,0
"Branca","Masculino","Casado(a)",4,39,816,0,0
"Preta","Feminino","Casado(a)",4,42,900,0,0
"Parda","Masculino","Casado(a)",3,23,900,0,0
"Branca","Masculino","Casado(a)",3,30,900,0,0
"Branca","Masculino","Casado(a)",4,34,900,0,0
"Parda","Masculino","Casado(a)",3,32,900,0,0
"Branca","Feminino","Casado(a)",4,45,900,0,0
"Branca","Masculino","Casado(a)",4,40,900,0,0
"Parda","Feminino","Casado(a)",4,44,900,0,0
"Parda","Masculino","Casado(a)",4,48,850,0,0
"Parda","Masculino","Casado(a)",3,64,900,0,0
"Branca","Masculino","Casado(a)",4,32,900,0,0
"Parda","Masculino","Casado(a)",4,21,900,0,0
"Parda","Masculino","Casado(a)",4,24,900,0,0
"Branca","Masculino","Casado(a)",4,31,850,0,0
"Parda","Masculino","Casado(a)",4,32,900,0,0
"Branca","Masculino","Casado(a)",3,27,900,0,0
"Branca","Masculino","Casado(a)",3,32,900,0,0
"Branca","Masculino","Casado(a)",3,35,900,0,0
"Parda","Masculino","Casado(a)",3,49,900,0,0
"Branca","Feminino","Casado(a)",2,51,850,0,0
"Branca","Masculino","Desquitado(a)",2,46,870,0,0
"Parda","Masculino","Desquitado(a)",1,46,900,0,0
"Preta","Masculino","Divorciado(a)",4,39,900,0,0
"Branca","Feminino","Divorciado(a)",3,31,850,0,0
"Branca","Feminino","Divorciado(a)",3,43,900,0,0
"Branca","Feminino","Divorciado(a)",4,55,900,0,0
"Parda","Feminino","Divorciado(a)",2,39,900,0,0
"Branca","Feminino","Divorciado(a)",4,40,900,0,0
"Preta","Feminino","Divorciado(a)",3,49,850,0,0
"Branca","Feminino","Solteiro(a)",2,27,900,0,0
"Branca","Feminino","Solteiro(a)",4,19,850,0,0
"Preta","Feminino","Solteiro(a)",1,31,900,0,0
"Branca","Masculino","Solteiro(a)",4,31,900,0,0
"Branca","Masculino","Solteiro(a)",4,24,900,0,0
"Branca","Feminino","Solteiro(a)",6,22,900,0,0
"Branca","Masculino","Solteiro(a)",2,41,900,0,0
"Branca","Masculino","Solteiro(a)",6,23,860,0,0
"Preta","Masculino","Solteiro(a)",6,28,860,0,0
"Preta","Masculino","Solteiro(a)",6,34,860,0,0
"Branca","Feminino","Solteiro(a)",3,22,900,0,0
"Branca","Feminino","Solteiro(a)",4,21,900,0,0
"Branca","Masculino","Solteiro(a)",4,20,900,0,0
"Parda","Feminino","Solteiro(a)",1,57,850,0,0
"Preta","Feminino","Solteiro(a)",4,21,860,0,0
"Parda","Masculino","Solteiro(a)",4,22,900,0,0
"Parda","Masculino","Solteiro(a)",4,25,900,0,0
"Branca","Masculino","Solteiro(a)",5,20,900,0,0
"Amarela","Feminino","Solteiro(a)",4,44,900,0,0
"Branca","Masculino","Solteiro(a)",3,34,850,0,0
"Preta","Masculino","Solteiro(a)",5,19,750,0,120
"Branca","Masculino","Solteiro(a)",5,21,850,0,0
"Preta","Feminino","Solteiro(a)",4,23,600,0,300
"Branca","Masculino","Solteiro(a)",4,20,900,0,0
"Branca","Masculino","Solteiro(a)",NA,27,900,0,0
"Branca","Feminino","Solteiro(a)",2,22,850,0,0
"Branca","Feminino","Solteiro(a)",5,26,850,0,0
"Preta","Masculino","Solteiro(a)",4,26,900,0,0
"Amarela","Feminino","Solteiro(a)",4,28,900,0,0
"Branca","Feminino","Solteiro(a)",4,19,900,0,0
"Branca","Feminino","Solteiro(a)",2,18,850,0,0
"Branca","Feminino","Solteiro(a)",7,26,900,0,0
"Branca","Feminino","Solteiro(a)",2,19,715,0,90
"Parda","Masculino","Solteiro(a)",2,28,900,0,0
"Parda","Masculino","Solteiro(a)",4,29,900,0,0
"Parda","Masculino","Solteiro(a)",3,20,900,0,0
"Branca","Masculino","Solteiro(a)",1,37,810,0,0
"Branca","Feminino","Solteiro(a)",3,31,858,0,0
"Branca","Masculino","Solteiro(a)",5,33,900,0,0
"Parda","Masculino","Solteiro(a)",3,24,900,0,0
"Parda","Feminino","Solteiro(a)",3,23,850,0,0
"Branca","Feminino","Solteiro(a)",3,25,900,0,0
"Parda","Feminino","Solteiro(a)",6,39,900,0,0
"Branca","Masculino","Solteiro(a)",4,39,900,0,0
"Parda","Masculino","Solteiro(a)",3,52,900,0,0
"Parda","Masculino","Solteiro(a)",4,28,850,0,0
"Preta","Feminino","Solteiro(a)",5,30,900,0,0
"Branca","Masculino","Solteiro(a)",3,42,900,0,0
"Branca","Masculino","Solteiro(a)",5,18,900,0,0
"Parda","Masculino","Solteiro(a)",2,40,900,0,0
"Parda","Masculino","Solteiro(a)",3,20,900,0,0
"Parda","Masculino","Solteiro(a)",2,29,900,0,0
"Branca","Masculino","Solteiro(a)",5,30,900,0,0
"Parda","Masculino","Solteiro(a)",1,53,870,0,0
"Branca","Feminino","Solteiro(a)",5,19,750,0,110
"Branca","Feminino","Solteiro(a)",4,21,900,0,0
"Branca","Feminino","Solteiro(a)",5,29,900,0,0
"Branca","Masculino","Solteiro(a)",3,34,900,0,0
"Parda","Feminino","Solteiro(a)",1,45,900,0,0
"Branca","Feminino","Solteiro(a)",3,42,764,75,0
"Preta","Masculino","Solteiro(a)",3,22,900,0,0
"Parda","Masculino","Solteiro(a)",7,22,900,0,0
"Parda","Feminino","Solteiro(a)",2,20,850,0,0
"Branca","Masculino","Solteiro(a)",4,41,900,0,0
"Branca","Masculino","Solteiro(a)",1,23,900,0,0
"Branca","Masculino","Solteiro(a)",3,20,900,0,0
"Branca","Masculino","Solteiro(a)",3,33,900,0,0
"Branca","Masculino","Solteiro(a)",3,42,900,0,0
"Branca","Masculino","Solteiro(a)",3,22,900,0,0
"Parda","Masculino","Solteiro(a)",5,19,840,0,0
"Parda","Masculino","Solteiro(a)",4,35,900,0,0
"Branca","Feminino","Solteiro(a)",3,41,900,0,0
"Branca","Masculino","Solteiro(a)",3,32,900,0,0
"Parda","Feminino","Solteiro(a)",5,25,850,0,0
"Branca","Feminino","Solteiro(a)",2,55,900,0,0
"Parda","Masculino","Solteiro(a)",3,31,900,0,0
"Branca","Masculino","Viúvo(a)",2,50,900,0,0
"Branca","Feminino","Viúvo(a)",3,46,900,0,0
"Parda","Feminino","Casado(a)",4,29,750,0,100
"Branca","Feminino","Casado(a)",8,31,850,0,0
"Branca","Feminino","Casado(a)",3,46,900,0,0
"Parda","Masculino","Casado(a)",1,33,900,0,0
"Parda","Feminino","Solteiro(a)",4,48,860,0,0
"Branca","Feminino","Solteiro(a)",2,36,900,0,0
"Parda","Feminino","Solteiro(a)",2,51,900,0,0
"Branca","Masculino","Solteiro(a)",3,24,900,0,0
"Parda","Feminino","Solteiro(a)",4,38,900,0,0
"Parda","Masculino","Solteiro(a)",5,29,900,0,0
"Preta","Masculino","Solteiro(a)",3,27,900,0,0
"Branca","Feminino","Solteiro(a)",8,21,850,0,0
"Parda","Masculino","Solteiro(a)",4,30,900,0,0
"Parda","Feminino","Solteiro(a)",3,31,800,60,0
"Parda","Feminino","Solteiro(a)",3,35,900,0,0
"Branca","Masculino","Solteiro(a)",5,26,840,0,0
"Parda","Masculino","Solteiro(a)",3,22,850,0,0
"Preta","Feminino","Casado(a)",3,44,900,0,0
"Preta","Feminino","Divorciado(a)",3,55,850,0,0
"Branca","Feminino","Solteiro(a)",2,46,820,0,0
"Preta","Feminino","Solteiro(a)",5,39,860,0,0
"Branca","Feminino","Casado(a)",4,45,1000,0,0
"Branca","Masculino","Casado(a)",3,50,1000,0,0
"Branca","Masculino","Casado(a)",4,48,1000,0,0
"Branca","Masculino","Casado(a)",3,40,1000,0,0
"Branca","Masculino","Casado(a)",3,49,1000,0,0
"Branca","Feminino","Casado(a)",3,29,1000,0,0
"Branca","Masculino","Casado(a)",2,56,1000,0,0
"Branca","Feminino","Casado(a)",3,65,510,0,510
"Branca","Masculino","Casado(a)",5,28,1000,0,0
"Branca","Feminino","Casado(a)",5,53,1000,0,0
"Preta","Masculino","Casado(a)",4,34,1000,0,0
"Branca","Masculino","Casado(a)",3,46,1000,0,0
"Branca","Feminino","Casado(a)",4,35,1000,0,0
"Parda","Feminino","Casado(a)",2,45,1000,0,0
"Parda","Masculino","Casado(a)",2,65,1000,0,0
"Branca","Masculino","Casado(a)",4,36,1000,0,0
"Branca","Masculino","Casado(a)",4,37,1000,0,0
"Parda","Masculino","Casado(a)",4,38,1000,0,0
"Branca","Masculino","Casado(a)",4,52,1000,0,0
"Branca","Feminino","Casado(a)",3,43,1000,0,0
"Branca","Masculino","Casado(a)",6,48,1000,0,0
"Branca","Feminino","Casado(a)",5,41,1000,0,0
"Branca","Masculino","Casado(a)",3,50,1000,0,0
"Branca","Masculino","Casado(a)",2,35,1000,0,0
"Parda","Masculino","Casado(a)",6,40,1000,0,0
"Branca","Masculino","Casado(a)",4,51,1000,0,0
"Parda","Feminino","Casado(a)",4,36,1000,0,0
"Parda","Masculino","Casado(a)",4,33,1000,0,0
"Branca","Feminino","Casado(a)",3,48,1000,0,0
"Branca","Masculino","Casado(a)",4,46,1000,0,0
"Branca","Masculino","Casado(a)",2,54,1000,0,0
"Branca","Masculino","Casado(a)",5,50,1000,0,0
"Branca","Masculino","Casado(a)",4,61,1000,0,0
"Branca","Masculino","Casado(a)",2,27,1000,0,0
"Branca","Masculino","Casado(a)",2,50,1000,0,0
"Branca","Masculino","Casado(a)",4,44,510,0,510
"Parda","Masculino","Casado(a)",3,56,1000,0,0
"Parda","Feminino","Casado(a)",4,37,1000,0,0
"Parda","Masculino","Casado(a)",5,56,1000,0,0
"Branca","Masculino","Casado(a)",4,54,1000,0,0
"Branca","Feminino","Casado(a)",4,34,1000,0,0
"Branca","Feminino","Casado(a)",2,59,1000,0,0
"Branca","Masculino","Casado(a)",2,62,1000,0,0
"Branca","Feminino","Casado(a)",3,37,1000,0,0
"Branca","Masculino","Casado(a)",3,43,1000,0,0
"Preta","Masculino","Casado(a)",6,47,1000,0,0
"Branca","Masculino","Casado(a)",4,40,1020,0,0
"Branca","Feminino","Casado(a)",4,32,1020,0,0
"Branca","Masculino","Casado(a)",4,39,1000,0,0
"Branca","Masculino","Casado(a)",5,49,1000,0,0
"Branca","Feminino","Casado(a)",5,53,1000,0,0
"Branca","Masculino","Casado(a)",5,43,1000,0,0
"Branca","Masculino","Casado(a)",4,37,1000,0,0
"Branca","Masculino","Casado(a)",3,44,1000,0,0
"Parda","Masculino","Casado(a)",4,56,1000,0,0
"Branca","Feminino","Casado(a)",4,29,1000,0,0
"Branca","Feminino","Casado(a)",2,56,1000,0,0
"Branca","Feminino","Casado(a)",3,51,1000,0,0
"Branca","Masculino","Casado(a)",3,41,1000,0,0
"Branca","Masculino","Divorciado(a)",3,34,1000,0,0
"Branca","Masculino","Divorciado(a)",2,40,1000,0,0
"Branca","Feminino","Divorciado(a)",5,50,1000,0,0
"Parda","Masculino","Divorciado(a)",2,43,1000,0,0
"Branca","Feminino","Divorciado(a)",3,40,1000,0,0
"Branca","Masculino","Solteiro(a)",2,43,1000,0,0
"Branca","Masculino","Solteiro(a)",5,20,1000,0,0
"Branca","Feminino","Solteiro(a)",3,30,1000,0,0
"Branca","Feminino","Solteiro(a)",5,27,750,0,200
"Branca","Feminino","Solteiro(a)",3,31,1000,0,0
"Branca","Masculino","Solteiro(a)",4,59,1000,0,0
"Preta","Feminino","Solteiro(a)",1,53,1000,0,0
"Parda","Masculino","Solteiro(a)",3,30,950,0,0
"Branca","Feminino","Solteiro(a)",7,27,1000,0,0
"Branca","Masculino","Solteiro(a)",3,31,1000,0,0
"Branca","Masculino","Solteiro(a)",2,23,1000,0,0
"Branca","Masculino","Solteiro(a)",5,19,1000,0,0
"Branca","Masculino","Solteiro(a)",4,36,1000,0,0
"Branca","Masculino","Solteiro(a)",2,33,1000,0,0
"Branca","Feminino","Solteiro(a)",3,25,1000,0,0
"Branca","Masculino","Solteiro(a)",3,44,1000,0,0
"Branca","Feminino","Solteiro(a)",1,55,1020,0,0
"Branca","Masculino","Solteiro(a)",2,46,1000,0,0
"Preta","Masculino","Solteiro(a)",6,31,1000,0,0
"Parda","Feminino","Solteiro(a)",3,43,1000,0,0
"Parda","Masculino","Solteiro(a)",4,30,1000,0,0
"Branca","Masculino","Solteiro(a)",4,25,1000,0,0
"Preta","Masculino","Solteiro(a)",2,52,1000,0,0
"Branca","Masculino","Solteiro(a)",4,26,1000,0,0
"Parda","Masculino","Solteiro(a)",5,42,950,0,0
"Branca","Masculino","Solteiro(a)",1,25,1000,0,0
"Branca","Masculino","Solteiro(a)",3,38,1000,0,0
"Branca","Feminino","Solteiro(a)",2,37,1000,0,0
"Preta","Masculino","Solteiro(a)",3,34,1000,0,0
"Branca","Masculino","Solteiro(a)",4,46,1000,0,0
"Branca","Masculino","Solteiro(a)",4,18,1000,0,0
"Branca","Masculino","Solteiro(a)",2,33,1000,0,0
"Parda","Feminino","Solteiro(a)",1,47,480,0,510
"Preta","Masculino","Solteiro(a)",7,49,1000,0,0
"Branca","Masculino","Solteiro(a)",2,32,1000,0,0
"Preta","Masculino","Solteiro(a)",4,21,1000,0,0
"Branca","Masculino","Solteiro(a)",3,49,1000,0,0
"Branca","Masculino","Solteiro(a)",5,41,1000,0,0
"Branca","Masculino","Solteiro(a)",4,18,1000,0,0
"Branca","Masculino","Solteiro(a)",5,21,1000,0,0
"Branca","Masculino","Solteiro(a)",5,42,1000,0,0
"Parda","Masculino","Solteiro(a)",2,29,1000,0,0
"Parda","Masculino","Solteiro(a)",4,36,1000,0,0
"Branca","Masculino","Solteiro(a)",4,50,1000,0,0
"Branca","Masculino","Solteiro(a)",3,31,914,0,0
"Parda","Feminino","Solteiro(a)",3,26,1000,0,0
"Branca","Masculino","Solteiro(a)",3,32,1000,0,0
"Branca","Feminino","Viúvo(a)",2,59,510,0,510
"Branca","Feminino","Viúvo(a)",2,53,1000,0,0
"Parda","Feminino","Viúvo(a)",2,59,1020,0,0
"Amarela","Feminino","Casado(a)",2,63,1000,0,0
"Branca","Feminino","Casado(a)",5,42,1000,0,0
"Parda","Masculino","Casado(a)",5,42,1000,0,0
"Branca","Feminino","Casado(a)",6,37,1000,0,0
"Branca","Masculino","Solteiro(a)",5,18,510,0,510
"Branca","Masculino","Solteiro(a)",2,27,1000,0,0
"Parda","Feminino","Casado(a)",3,25,1000,0,0
"Parda","Masculino","Casado(a)",3,24,1000,0,0
"Branca","Masculino","Casado(a)",4,48,1000,0,0
"Branca","Feminino","Casado(a)",4,53,1000,0,0
"Branca","Feminino","Casado(a)",4,24,1000,0,0
"Amarela","Masculino","Casado(a)",4,64,1000,0,0
"Preta","Masculino","Casado(a)",3,49,500,500,0
"Branca","Feminino","Casado(a)",5,36,900,0,44
"Branca","Feminino","Casado(a)",3,26,1000,0,0
"Preta","Masculino","Casado(a)",3,31,1000,0,0
"Preta","Masculino","Casado(a)",5,32,1000,0,0
"Branca","Feminino","Casado(a)",5,31,1000,0,0
"Branca","Feminino","Casado(a)",4,46,1000,0,0
"Branca","Feminino","Casado(a)",3,25,640,0,270
"Branca","Feminino","Casado(a)",4,42,1000,0,0
"Preta","Masculino","Casado(a)",4,61,1000,0,0
"Branca","Masculino","Casado(a)",2,30,1000,0,0
"Branca","Masculino","Casado(a)",4,49,1000,0,0
"Branca","Feminino","Casado(a)",4,44,1000,0,0
"Branca","Masculino","Casado(a)",3,37,1000,0,0
"Parda","Masculino","Casado(a)",4,44,1000,0,0
"Branca","Masculino","Casado(a)",4,36,1000,0,0
"Branca","Masculino","Casado(a)",3,25,912,0,0
"Parda","Feminino","Casado(a)",2,32,1000,0,0
"Branca","Masculino","Casado(a)",2,60,1000,0,0
"Branca","Feminino","Casado(a)",6,37,950,0,0
"Branca","Masculino","Casado(a)",2,24,1000,0,0
"Branca","Masculino","Casado(a)",3,32,1000,0,0
"Branca","Masculino","Casado(a)",4,46,1020,0,0
"Branca","Masculino","Casado(a)",6,46,1000,0,0
"Preta","Masculino","Casado(a)",4,26,1000,0,0
"Preta","Feminino","Casado(a)",4,30,1000,0,0
"Branca","Masculino","Casado(a)",4,43,1020,0,0
"Branca","Masculino","Casado(a)",4,43,1000,0,0
"Parda","Feminino","Casado(a)",4,51,980,0,0
"Branca","Masculino","Casado(a)",4,44,1000,0,0
"Parda","Masculino","Casado(a)",2,19,1000,0,0
"Parda","Feminino","Casado(a)",4,29,1000,0,0
"Branca","Masculino","Casado(a)",2,58,1000,0,0
"Preta","Masculino","Casado(a)",6,35,950,0,0
"Branca","Feminino","Casado(a)",4,32,1000,0,0
"Branca","Masculino","Casado(a)",4,31,1000,0,0
"Branca","Masculino","Casado(a)",4,37,1000,0,0
"Branca","Masculino","Casado(a)",3,54,1000,0,0
"Branca","Masculino","Casado(a)",3,60,1000,0,0
"Branca","Feminino","Casado(a)",3,57,1000,0,0
"Parda","Masculino","Casado(a)",3,25,1000,0,0
"Parda","Feminino","Casado(a)",3,24,1000,0,0
"Parda","Masculino","Casado(a)",5,52,1000,0,0
"Branca","Feminino","Casado(a)",4,21,1000,0,0
"Branca","Masculino","Casado(a)",3,40,1000,0,0
"Branca","Masculino","Casado(a)",7,45,1000,0,0
"Branca","Masculino","Casado(a)",5,36,1000,0,0
"Branca","Feminino","Casado(a)",3,34,1000,0,0
"Parda","Masculino","Casado(a)",4,34,1000,0,0
"Parda","Masculino","Casado(a)",4,45,1000,0,0
"Parda","Masculino","Casado(a)",4,39,1000,0,0
"Parda","Masculino","Casado(a)",2,50,1000,0,0
"Preta","Masculino","Casado(a)",2,47,910,0,0
"Parda","Feminino","Casado(a)",3,25,980,0,0
"Parda","Feminino","Casado(a)",3,35,1020,0,0
"Branca","Masculino","Casado(a)",1,51,1000,0,0
"Parda","Masculino","Casado(a)",2,30,1000,0,0
"Parda","Masculino","Casado(a)",4,33,1000,0,0
"Parda","Feminino","Casado(a)",4,29,980,0,0
"Branca","Masculino","Casado(a)",3,45,980,0,0
"Parda","Masculino","Casado(a)",2,38,1000,0,0
"Branca","Feminino","Casado(a)",3,33,1000,0,0
"Parda","Masculino","Casado(a)",3,44,1000,0,0
"Branca","Masculino","Casado(a)",4,47,1000,0,0
"Parda","Feminino","Casado(a)",2,26,1000,0,0
"Parda","Masculino","Casado(a)",4,46,1020,0,0
"Branca","Masculino","Casado(a)",4,45,1020,0,0
"Branca","Masculino","Casado(a)",4,43,1000,0,0
"Branca","Masculino","Casado(a)",3,53,1000,0,0
"Branca","Feminino","Casado(a)",6,23,500,0,500
"Branca","Masculino","Casado(a)",6,18,500,0,500
"Branca","Masculino","Casado(a)",5,48,967,0,0
"Branca","Feminino","Casado(a)",3,46,1000,0,0
"Branca","Masculino","Casado(a)",4,34,1000,0,0
"Parda","Masculino","Casado(a)",2,65,510,0,510
"Branca","Masculino","Casado(a)",6,34,1000,0,0
"Branca","Masculino","Casado(a)",4,41,1000,0,0
"Preta","Feminino","Casado(a)",4,49,960,0,0
"Parda","Masculino","Casado(a)",4,50,960,0,0
"Branca","Masculino","Casado(a)",3,33,909,0,0
"Branca","Feminino","Casado(a)",3,40,1000,0,0
"Branca","Feminino","Casado(a)",2,43,1000,0,0
"Branca","Feminino","Casado(a)",4,20,1000,0,0
"Branca","Feminino","Casado(a)",4,39,1000,0,0
"Parda","Masculino","Casado(a)",4,36,964,0,0
"Preta","Masculino","Casado(a)",4,39,920,0,0
"Branca","Masculino","Casado(a)",5,37,1000,0,0
"Branca","Masculino","Casado(a)",1,54,1000,0,0
"Parda","Masculino","Casado(a)",3,31,1020,0,0
"Parda","Masculino","Casado(a)",2,47,1000,0,0
"Branca","Masculino","Casado(a)",5,48,1000,0,0
"Branca","Feminino","Casado(a)",4,28,1000,0,0
"Parda","Masculino","Casado(a)",3,36,1000,0,0
"Branca","Feminino","Casado(a)",2,28,1000,0,0
"Branca","Feminino","Desquitado(a)",3,46,1000,0,0
"Branca","Feminino","Desquitado(a)",3,51,1000,0,0
"Branca","Feminino","Desquitado(a)",2,43,1000,0,0
"Branca","Masculino","Desquitado(a)",1,37,1000,0,0
"Branca","Feminino","Desquitado(a)",3,38,950,0,0
"Branca","Masculino","Desquitado(a)",1,50,1000,0,0
"Parda","Feminino","Desquitado(a)",4,32,1000,0,0
